step,p,reward_timestamp,mean_reward,mean_r_pub,mean_r_pri,learning_rate,update_timestamp,update_seconds,kl
180,20,2026-08-15T10:58:18.190+08:00,0.139072,0.147899,0.036458,9.2274469e-06,2026-08-15T10:58:26.346+08:00,8.15,4.707435607910156
181,20,2026-08-15T10:58:32.415+08:00,0.062442,0.24987,0.250151,9.1351725e-06,2026-08-15T10:58:40.570+08:00,8.149,1.9310704469680786
182,20,2026-08-15T10:58:46.790+08:00,0.049578,0.151977,0.098558,9.1351725e-06,2026-08-15T10:58:54.947+08:00,8.15,3.5154988765716553
183,20,2026-08-15T10:59:01.043+08:00,0.062518,0.15271,0.116667,9.1351725e-06,2026-08-15T10:59:09.194+08:00,8.146,2.139359474182129
184,20,2026-08-15T10:59:15.451+08:00,0.187737,0.195039,0.014031,9.1351725e-06,2026-08-15T10:59:23.605+08:00,8.148,2.905241012573242
185,20,2026-08-15T10:59:29.650+08:00,0.108989,0.197075,0.11777,9.1351725e-06,2026-08-15T10:59:37.795+08:00,8.14,0.3137046694755554
186,20,2026-08-15T10:59:45.004+08:00,0.092983,0.104284,0.0625,9.1351725e-06,2026-08-15T10:59:53.123+08:00,8.113,2.062995672225952
187,20,2026-08-15T10:59:59.422+08:00,0.022571,0.107433,0.107619,9.1351725e-06,2026-08-15T11:00:07.582+08:00,8.154,6.026857376098633
188,20,2026-08-15T11:00:13.829+08:00,0.145103,0.259809,0.087798,9.1351725e-06,2026-08-15T11:00:21.984+08:00,8.147,2.75980806350708
189,20,2026-08-15T11:00:28.031+08:00,0.141856,0.264616,0.083333,9.1351725e-06,2026-08-15T11:00:36.119+08:00,8.082,2.9889211654663086
190,20,2026-08-15T11:00:42.227+08:00,0.090736,0.163355,0.15,9.1351725e-06,2026-08-15T11:00:50.387+08:00,8.154,4.418852806091309
191,20,2026-08-15T11:00:56.612+08:00,0.182879,0.245129,0.084981,9.1351725e-06,2026-08-15T11:01:04.774+08:00,8.159,0.6821189522743225
192,20,2026-08-15T11:01:10.906+08:00,0.140732,0.145192,0.01713,9.1351725e-06,2026-08-15T11:01:19.067+08:00,8.156,6.191771507263184
193,20,2026-08-15T11:01:25.191+08:00,0.256543,0.27735,0.041667,9.1351725e-06,2026-08-15T11:01:33.348+08:00,8.151,1.1112358570098877
194,20,2026-08-15T11:01:39.372+08:00,0.110422,0.146162,0.0375,9.1351725e-06,2026-08-15T11:01:47.524+08:00,8.149,1.0071954727172852
195,20,2026-08-15T11:01:53.647+08:00,0.074217,0.109885,0.041667,9.1351725e-06,2026-08-15T11:02:01.789+08:00,8.139,0.23984003067016602
196,20,2026-08-15T11:02:07.875+08:00,0.161272,0.165637,0.034214,9.1351725e-06,2026-08-15T11:02:16.034+08:00,8.154,1.3141518831253052
197,20,2026-08-15T11:02:22.142+08:00,0.136794,0.136794,0.0,9.1351725e-06,2026-08-15T11:02:30.304+08:00,8.156,0.15920811891555786
198,20,2026-08-15T11:02:36.388+08:00,0.171547,0.290173,0.046875,9.1351725e-06,2026-08-15T11:02:44.543+08:00,8.151,1.9468188285827637
199,20,2026-08-15T11:02:50.626+08:00,0.062111,0.203051,0.135915,9.1351725e-06,2026-08-15T11:02:58.780+08:00,8.149,3.8836612701416016
200,20,2026-08-15T11:03:04.856+08:00,0.065369,0.207334,0.172101,9.1351725e-06,2026-08-15T11:03:13.019+08:00,8.157,0.7649602890014648
201,20,2026-08-15T11:03:19.113+08:00,0.055889,0.177181,0.09375,9.0438208e-06,2026-08-15T11:03:27.278+08:00,8.159,3.898103952407837
202,20,2026-08-15T11:03:33.404+08:00,0.134738,0.206426,0.101042,9.0438208e-06,2026-08-15T11:03:41.569+08:00,8.16,3.3463869094848633
203,20,2026-08-15T11:03:47.751+08:00,0.044907,0.0875,0.029167,9.0438208e-06,2026-08-15T11:03:55.909+08:00,8.153,1.069176435470581
204,20,2026-08-15T11:04:02.019+08:00,0.059918,0.292958,0.106771,9.0438208e-06,2026-08-15T11:04:10.167+08:00,8.142,1.292758822441101
205,20,2026-08-15T11:04:16.340+08:00,0.192561,0.294831,0.145833,9.0438208e-06,2026-08-15T11:04:24.496+08:00,8.15,4.4219560623168945
206,20,2026-08-15T11:04:30.580+08:00,0.063614,0.146841,0.041667,9.0438208e-06,2026-08-15T11:04:38.732+08:00,8.146,1.1845048666000366
207,20,2026-08-15T11:04:44.820+08:00,0.003713,0.205878,0.100032,9.0438208e-06,2026-08-15T11:04:52.957+08:00,8.132,1.2807809114456177
208,20,2026-08-15T11:04:59.020+08:00,0.093419,0.099211,0.063389,9.0438208e-06,2026-08-15T11:05:07.156+08:00,8.131,5.0833940505981445
209,20,2026-08-15T11:05:13.292+08:00,0.200691,0.206802,0.014913,9.0438208e-06,2026-08-15T11:05:21.453+08:00,8.155,3.2939226627349854
210,20,2026-08-15T11:05:27.557+08:00,0.062151,0.161727,0.071627,9.0438208e-06,2026-08-15T11:05:35.720+08:00,8.157,6.3711771965026855
211,20,2026-08-15T11:05:41.765+08:00,0.094712,0.214168,0.082968,9.0438208e-06,2026-08-15T11:05:49.913+08:00,8.144,1.6904529333114624
212,20,2026-08-15T11:05:56.031+08:00,0.174123,0.215737,0.075126,9.0438208e-06,2026-08-15T11:06:04.189+08:00,8.152,2.341366767883301
213,20,2026-08-15T11:06:10.342+08:00,0.010246,0.134862,0.109578,9.0438208e-06,2026-08-15T11:06:18.499+08:00,8.151,-0.4994160830974579
214,20,2026-08-15T11:06:24.682+08:00,0.148718,0.194411,0.092448,9.0438208e-06,2026-08-15T11:06:32.841+08:00,8.154,2.7677059173583984
215,20,2026-08-15T11:06:39.018+08:00,0.283154,0.366855,0.114583,9.0438208e-06,2026-08-15T11:06:47.165+08:00,8.141,3.9855966567993164
216,20,2026-08-15T11:06:53.228+08:00,0.069734,0.139009,0.156522,9.0438208e-06,2026-08-15T11:07:01.373+08:00,8.14,2.9339921474456787
217,20,2026-08-15T11:07:07.484+08:00,0.118544,0.270965,0.133333,9.0438208e-06,2026-08-15T11:07:15.645+08:00,8.156,3.3530123233795166
218,20,2026-08-15T11:07:21.794+08:00,0.161528,0.25487,0.083333,9.0438208e-06,2026-08-15T11:07:29.956+08:00,8.156,1.819767951965332
219,20,2026-08-15T11:07:36.179+08:00,0.20111,0.20111,0.0,9.0438208e-06,2026-08-15T11:07:44.315+08:00,8.131,2.4465205669403076
220,20,2026-08-15T11:07:50.408+08:00,0.10785,0.256864,0.135417,9.0438208e-06,2026-08-15T11:07:58.567+08:00,8.153,1.8915786743164062
221,20,2026-08-15T11:08:05.140+08:00,0.026936,0.175971,0.230847,8.9533825e-06,2026-08-15T11:08:13.279+08:00,8.133,4.035194396972656
222,20,2026-08-15T11:08:19.303+08:00,0.154884,0.346074,0.26875,8.9533825e-06,2026-08-15T11:08:27.447+08:00,8.139,5.602124214172363
223,20,2026-08-15T11:08:33.654+08:00,0.064561,0.124833,0.051282,8.9533825e-06,2026-08-15T11:08:41.800+08:00,8.141,5.979957580566406
224,20,2026-08-15T11:08:47.844+08:00,0.06032,0.15234,0.061458,8.9533825e-06,2026-08-15T11:08:56.009+08:00,8.16,3.7583513259887695
225,20,2026-08-15T11:09:02.254+08:00,0.159675,0.200999,0.026471,8.9533825e-06,2026-08-15T11:09:10.414+08:00,8.155,3.4196972846984863
226,20,2026-08-15T11:09:16.446+08:00,0.05436,0.206282,0.05625,8.9533825e-06,2026-08-15T11:09:24.607+08:00,8.156,4.719334602355957
227,20,2026-08-15T11:09:30.707+08:00,0.064885,0.114822,0.05609,8.9533825e-06,2026-08-15T11:09:38.865+08:00,8.152,3.7345781326293945
228,20,2026-08-15T11:09:44.976+08:00,0.246414,0.47128,0.216667,8.9533825e-06,2026-08-15T11:09:53.159+08:00,8.155,2.246980667114258
229,20,2026-08-15T11:09:59.285+08:00,0.049706,0.176475,0.150833,8.9533825e-06,2026-08-15T11:10:07.445+08:00,8.154,5.439597129821777
230,20,2026-08-15T11:10:13.493+08:00,0.047149,0.280068,0.287574,8.9533825e-06,2026-08-15T11:10:21.640+08:00,8.141,1.6721872091293335
231,20,2026-08-15T11:10:27.692+08:00,0.01237,0.234016,0.188725,8.9533825e-06,2026-08-15T11:10:35.792+08:00,8.095,3.34382963180542
232,20,2026-08-15T11:10:41.807+08:00,0.254373,0.380032,0.082435,8.9533825e-06,2026-08-15T11:10:49.942+08:00,8.131,3.4846465587615967
233,20,2026-08-15T11:10:55.960+08:00,0.10587,0.257518,0.283991,8.9533825e-06,2026-08-15T11:11:04.114+08:00,8.151,2.609206438064575
234,20,2026-08-15T11:11:10.138+08:00,0.058422,0.173026,0.177795,8.9533825e-06,2026-08-15T11:11:18.292+08:00,8.151,1.2134695053100586
235,20,2026-08-15T11:11:24.282+08:00,0.158459,0.342262,0.270833,8.9533825e-06,2026-08-15T11:11:32.449+08:00,8.164,3.6836953163146973
236,20,2026-08-15T11:11:38.676+08:00,0.046408,0.121404,0.0625,8.9533825e-06,2026-08-15T11:11:46.840+08:00,8.16,3.4702999591827393
237,20,2026-08-15T11:11:53.002+08:00,0.24842,0.287269,0.076389,8.9533825e-06,2026-08-15T11:12:01.168+08:00,8.161,2.2327587604522705
238,20,2026-08-15T11:12:07.314+08:00,0.123295,0.144425,0.020433,8.9533825e-06,2026-08-15T11:12:15.470+08:00,8.15,2.7070090770721436
239,20,2026-08-15T11:12:21.684+08:00,0.149599,0.272171,0.097169,8.9533825e-06,2026-08-15T11:12:29.848+08:00,8.158,2.475480079650879
240,20,2026-08-15T11:12:35.940+08:00,0.14446,0.237805,0.048246,8.9533825e-06,2026-08-15T11:12:44.093+08:00,8.149,3.7117741107940674
241,20,2026-08-15T11:12:50.191+08:00,0.085829,0.157237,0.078125,8.8638487e-06,2026-08-15T11:12:58.352+08:00,8.155,3.370131492614746
242,20,2026-08-15T11:13:04.428+08:00,0.071171,0.185154,0.084524,8.8638487e-06,2026-08-15T11:13:12.588+08:00,8.154,3.074962615966797
243,20,2026-08-15T11:13:18.672+08:00,0.068626,0.18158,0.112798,8.8638487e-06,2026-08-15T11:13:26.876+08:00,8.196,0.26159191131591797
244,20,2026-08-15T11:13:33.028+08:00,0.078811,0.167364,0.142491,8.8638487e-06,2026-08-15T11:13:41.201+08:00,8.167,0.6136165857315063
245,20,2026-08-15T11:13:47.461+08:00,0.073005,0.189312,0.109119,8.8638487e-06,2026-08-15T11:13:55.632+08:00,8.165,2.349062204360962
246,20,2026-08-15T11:14:01.818+08:00,0.062973,0.086277,0.08125,8.8638487e-06,2026-08-15T11:14:09.979+08:00,8.155,1.021546483039856
247,20,2026-08-15T11:14:16.115+08:00,0.048218,0.327398,0.227679,8.8638487e-06,2026-08-15T11:14:24.281+08:00,8.16,1.3151053190231323
248,20,2026-08-15T11:14:30.481+08:00,0.113461,0.232637,0.221154,8.8638487e-06,2026-08-15T11:14:38.578+08:00,8.091,1.4129070043563843
249,20,2026-08-15T11:14:44.728+08:00,0.108351,0.15823,0.038603,8.8638487e-06,2026-08-15T11:14:52.887+08:00,8.153,3.025226354598999
250,20,2026-08-15T11:14:58.971+08:00,0.091962,0.31495,0.1625,8.8638487e-06,2026-08-15T11:15:07.119+08:00,8.142,1.1694533824920654
251,20,2026-08-15T11:15:13.149+08:00,0.084781,0.219246,0.15625,8.8638487e-06,2026-08-15T11:15:21.289+08:00,8.134,1.3257004022598267
252,20,2026-08-15T11:15:27.338+08:00,0.255354,0.255354,0.0,8.8638487e-06,2026-08-15T11:15:35.501+08:00,8.157,1.3714677095413208
253,20,2026-08-15T11:15:41.546+08:00,0.14134,0.14134,0.0,8.8638487e-06,2026-08-15T11:15:49.697+08:00,8.146,-0.4411959648132324
254,20,2026-08-15T11:15:55.771+08:00,0.147601,0.18968,0.017857,8.8638487e-06,2026-08-15T11:16:03.930+08:00,8.151,1.5318106412887573
255,20,2026-08-15T11:16:10.241+08:00,0.136779,0.289736,0.080357,8.8638487e-06,2026-08-15T11:16:18.400+08:00,8.153,1.954504132270813
256,20,2026-08-15T11:16:25.166+08:00,0.078987,0.241164,0.175,8.8638487e-06,2026-08-15T11:16:33.322+08:00,8.15,2.536220073699951
257,20,2026-08-15T11:16:39.614+08:00,0.177276,0.363237,0.175,8.8638487e-06,2026-08-15T11:16:47.778+08:00,8.159,3.666940927505493
258,20,2026-08-15T11:16:54.140+08:00,0.014506,0.241251,0.168147,8.8638487e-06,2026-08-15T11:17:02.292+08:00,8.146,4.980003833770752
259,20,2026-08-15T11:17:08.448+08:00,0.184824,0.390125,0.21274,8.8638487e-06,2026-08-15T11:17:16.599+08:00,8.146,3.2102389335632324
260,20,2026-08-15T11:17:22.708+08:00,0.111501,0.179167,0.091667,8.8638487e-06,2026-08-15T11:17:30.863+08:00,8.15,0.29598307609558105
261,20,2026-08-15T11:17:36.928+08:00,0.060156,0.212324,0.217937,8.7752102e-06,2026-08-15T11:17:45.094+08:00,8.159,3.946702241897583
262,20,2026-08-15T11:17:51.175+08:00,0.002442,0.353709,0.261607,8.7752102e-06,2026-08-15T11:17:59.323+08:00,8.143,1.5377789735794067
263,20,2026-08-15T11:18:05.459+08:00,0.219533,0.429539,0.127778,8.7752102e-06,2026-08-15T11:18:13.603+08:00,8.138,4.017808437347412
264,20,2026-08-15T11:18:19.721+08:00,0.132827,0.363244,0.15625,8.7752102e-06,2026-08-15T11:18:27.885+08:00,8.158,3.531024932861328
265,20,2026-08-15T11:18:34.070+08:00,0.242042,0.325372,0.0625,8.7752102e-06,2026-08-15T11:18:42.240+08:00,8.165,3.957587242126465
266,20,2026-08-15T11:18:48.273+08:00,0.204252,0.205809,0.006162,8.7752102e-06,2026-08-15T11:18:56.424+08:00,8.147,0.5711600184440613
267,20,2026-08-15T11:19:02.590+08:00,0.089963,0.202381,0.114583,8.7752102e-06,2026-08-15T11:19:10.744+08:00,8.148,0.05012226104736328
268,20,2026-08-15T11:19:16.864+08:00,0.107213,0.223399,0.127976,8.7752102e-06,2026-08-15T11:19:25.028+08:00,8.158,-1.7243263721466064
269,20,2026-08-15T11:19:31.053+08:00,0.177399,0.225615,0.0625,8.7752102e-06,2026-08-15T11:19:39.207+08:00,8.147,4.117339134216309
270,20,2026-08-15T11:19:45.527+08:00,0.007688,0.220178,0.198864,8.7752102e-06,2026-08-15T11:19:53.685+08:00,8.152,-0.1892639398574829
271,20,2026-08-15T11:19:59.805+08:00,0.057219,0.347529,0.327083,8.7752102e-06,2026-08-15T11:20:07.966+08:00,8.155,6.286622047424316
272,20,2026-08-15T11:20:14.018+08:00,0.142816,0.217816,0.098958,8.7752102e-06,2026-08-15T11:20:22.161+08:00,8.138,2.058366298675537
273,20,2026-08-15T11:20:28.270+08:00,0.042141,0.197702,0.228571,8.7752102e-06,2026-08-15T11:20:36.435+08:00,8.158,-2.046694278717041
274,20,2026-08-15T11:20:42.590+08:00,0.111173,0.271569,0.164187,8.7752102e-06,2026-08-15T11:20:50.747+08:00,8.152,1.4392341375350952
275,20,2026-08-15T11:20:56.937+08:00,0.091958,0.150989,0.055729,8.7752102e-06,2026-08-15T11:21:05.100+08:00,8.158,2.0372729301452637
276,20,2026-08-15T11:21:11.344+08:00,0.073767,0.177561,0.096934,8.7752102e-06,2026-08-15T11:21:19.505+08:00,8.155,6.209163665771484
277,20,2026-08-15T11:21:25.575+08:00,0.140624,0.160714,0.056548,8.7752102e-06,2026-08-15T11:21:33.734+08:00,8.153,3.1254961490631104
278,20,2026-08-15T11:21:39.813+08:00,0.19424,0.218057,0.025253,8.7752102e-06,2026-08-15T11:21:47.973+08:00,8.154,3.2180981636047363
279,20,2026-08-15T11:21:54.042+08:00,0.077883,0.259058,0.252083,8.7752102e-06,2026-08-15T11:22:02.196+08:00,8.148,2.791388511657715
280,20,2026-08-15T11:22:08.311+08:00,0.127084,0.271745,0.078472,8.7752102e-06,2026-08-15T11:22:16.475+08:00,8.155,0.6561937928199768
281,20,2026-08-15T11:22:22.487+08:00,0.153841,0.154647,0.023284,8.6874581e-06,2026-08-15T11:22:30.645+08:00,8.152,2.10945987701416
282,20,2026-08-15T11:22:36.769+08:00,0.244315,0.26215,0.059524,8.6874581e-06,2026-08-15T11:22:44.934+08:00,8.16,1.4366683959960938
283,20,2026-08-15T11:22:51.073+08:00,0.089884,0.39321,0.2125,8.6874581e-06,2026-08-15T11:22:59.223+08:00,8.144,4.385302543640137
284,20,2026-08-15T11:23:05.242+08:00,0.199679,0.327202,0.112103,8.6874581e-06,2026-08-15T11:23:13.405+08:00,8.157,3.8488574028015137
285,20,2026-08-15T11:23:19.470+08:00,0.035285,0.060623,0.070501,8.6874581e-06,2026-08-15T11:23:27.632+08:00,8.139,-0.4515742063522339
286,20,2026-08-15T11:23:33.656+08:00,0.072481,0.111221,0.064205,8.6874581e-06,2026-08-15T11:23:41.818+08:00,8.156,2.8494012355804443
287,20,2026-08-15T11:23:47.873+08:00,0.218875,0.26193,0.059028,8.6874581e-06,2026-08-15T11:23:56.018+08:00,8.14,2.4286742210388184
288,20,2026-08-15T11:24:02.172+08:00,0.085769,0.110687,0.035714,8.6874581e-06,2026-08-15T11:24:10.336+08:00,8.158,4.040309429168701
289,20,2026-08-15T11:24:16.403+08:00,0.106602,0.168681,0.05056,8.6874581e-06,2026-08-15T11:24:24.562+08:00,8.153,2.9206085205078125
290,20,2026-08-15T11:24:30.726+08:00,0.218665,0.265537,0.0625,8.6874581e-06,2026-08-15T11:24:39.237+08:00,8.505,-0.575140118598938
291,20,2026-08-15T11:24:45.410+08:00,0.018957,0.148368,0.162388,8.6874581e-06,2026-08-15T11:24:53.572+08:00,8.156,1.1308053731918335
292,20,2026-08-15T11:24:59.812+08:00,0.110505,0.287854,0.142094,8.6874581e-06,2026-08-15T11:25:07.976+08:00,8.159,4.508745193481445
293,20,2026-08-15T11:25:14.068+08:00,0.206523,0.270453,0.118056,8.6874581e-06,2026-08-15T11:25:22.229+08:00,8.156,1.0244897603988647
294,20,2026-08-15T11:25:28.333+08:00,0.020385,0.177941,0.220833,8.6874581e-06,2026-08-15T11:25:36.493+08:00,8.153,-0.822770893573761
295,20,2026-08-15T11:25:42.612+08:00,0.095207,0.192837,0.088542,8.6874581e-06,2026-08-15T11:25:50.776+08:00,8.158,3.891526222229004
296,20,2026-08-15T11:25:56.897+08:00,0.096266,0.220461,0.075149,8.6874581e-06,2026-08-15T11:26:05.047+08:00,8.144,6.179958343505859
297,20,2026-08-15T11:26:11.095+08:00,0.110565,0.292244,0.066667,8.6874581e-06,2026-08-15T11:26:19.251+08:00,8.151,2.9517040252685547
298,20,2026-08-15T11:26:25.335+08:00,0.032783,0.201637,0.107639,8.6874581e-06,2026-08-15T11:26:33.497+08:00,8.157,3.6095118522644043
299,20,2026-08-15T11:26:39.531+08:00,0.036694,0.183314,0.115865,8.6874581e-06,2026-08-15T11:26:47.688+08:00,8.152,3.202224016189575
300,20,2026-08-15T11:26:53.778+08:00,0.014436,0.287784,0.201442,8.6874581e-06,2026-08-15T11:27:01.944+08:00,8.16,4.148770809173584
301,20,2026-08-15T11:27:07.851+08:00,0.104845,0.218796,0.139583,8.6005835e-06,2026-08-15T11:27:16.011+08:00,8.154,2.1773016452789307
302,20,2026-08-15T11:27:22.151+08:00,0.171703,0.24533,0.025,8.6005835e-06,2026-08-15T11:27:30.321+08:00,8.165,5.649516582489014
303,20,2026-08-15T11:27:36.457+08:00,0.324897,0.353549,0.071429,8.6005835e-06,2026-08-15T11:27:44.609+08:00,8.146,5.585630893707275
304,20,2026-08-15T11:27:50.728+08:00,0.081107,0.17996,0.15,8.6005835e-06,2026-08-15T11:27:58.909+08:00,8.176,2.4366257190704346
305,20,2026-08-15T11:28:04.903+08:00,0.281396,0.3625,0.145833,8.6005835e-06,2026-08-15T11:28:13.065+08:00,8.157,0.1263403743505478
306,20,2026-08-15T11:28:19.280+08:00,0.182359,0.350473,0.09375,8.6005835e-06,2026-08-15T11:28:27.433+08:00,8.146,1.581946849822998
307,20,2026-08-15T11:28:33.457+08:00,0.132044,0.166741,0.088745,8.6005835e-06,2026-08-15T11:28:41.621+08:00,8.158,2.4438247680664062
308,20,2026-08-15T11:28:47.667+08:00,0.082643,0.110262,0.130208,8.6005835e-06,2026-08-15T11:28:55.826+08:00,8.153,1.0460821390151978
309,20,2026-08-15T11:29:01.897+08:00,0.097292,0.214447,0.237153,8.6005835e-06,2026-08-15T11:29:10.053+08:00,8.151,3.2848682403564453
310,20,2026-08-15T11:29:16.176+08:00,0.202232,0.327227,0.0625,8.6005835e-06,2026-08-15T11:29:24.311+08:00,8.129,1.7568551301956177
311,20,2026-08-15T11:29:30.429+08:00,0.080966,0.130966,0.094567,8.6005835e-06,2026-08-15T11:29:38.597+08:00,8.162,2.54821515083313
312,20,2026-08-15T11:29:44.706+08:00,0.317989,0.442527,0.0875,8.6005835e-06,2026-08-15T11:29:52.857+08:00,8.144,2.726511001586914
313,20,2026-08-15T11:29:58.922+08:00,0.048836,0.288294,0.142857,8.6005835e-06,2026-08-15T11:30:07.073+08:00,8.146,3.6347403526306152
314,20,2026-08-15T11:30:13.230+08:00,0.185073,0.252084,0.05625,8.6005835e-06,2026-08-15T11:30:21.389+08:00,8.153,3.6484761238098145
315,20,2026-08-15T11:30:27.537+08:00,0.263603,0.3136,0.0625,8.6005835e-06,2026-08-15T11:30:35.688+08:00,8.145,4.026941299438477
316,20,2026-08-15T11:30:41.697+08:00,0.204669,0.22512,0.025,8.6005835e-06,2026-08-15T11:30:49.863+08:00,8.16,2.0507519245147705
317,20,2026-08-15T11:30:55.966+08:00,0.035494,0.084251,0.099958,8.6005835e-06,2026-08-15T11:31:04.129+08:00,8.158,0.8026713728904724
318,20,2026-08-15T11:31:10.246+08:00,0.046439,0.090432,0.099199,8.6005835e-06,2026-08-15T11:31:18.396+08:00,8.144,1.8829301595687866
319,20,2026-08-15T11:31:24.482+08:00,0.158235,0.241564,0.104167,8.6005835e-06,2026-08-15T11:31:32.634+08:00,8.147,1.7449121475219727
320,20,2026-08-15T11:31:38.787+08:00,0.152969,0.177366,0.099107,8.6005835e-06,2026-08-15T11:31:46.947+08:00,8.154,1.0840516090393066
321,20,2026-08-15T11:31:53.007+08:00,0.231442,0.231442,0.008929,8.5145777e-06,2026-08-15T11:32:01.152+08:00,8.139,1.1715458631515503
322,20,2026-08-15T11:32:07.248+08:00,0.151071,0.184537,0.05625,8.5145777e-06,2026-08-15T11:32:15.394+08:00,8.14,-0.28002023696899414
323,20,2026-08-15T11:32:21.500+08:00,0.047142,0.229739,0.201103,8.5145777e-06,2026-08-15T11:32:29.653+08:00,8.148,2.017697334289551
324,20,2026-08-15T11:32:36.274+08:00,0.142902,0.24171,0.075149,8.5145777e-06,2026-08-15T11:32:44.420+08:00,8.141,1.1659489870071411
325,20,2026-08-15T11:32:50.547+08:00,0.208487,0.358153,0.13961,8.5145777e-06,2026-08-15T11:32:58.703+08:00,8.15,3.265984535217285
326,20,2026-08-15T11:33:04.737+08:00,0.153191,0.178159,0.041667,8.5145777e-06,2026-08-15T11:33:12.884+08:00,8.141,1.2532845735549927
327,20,2026-08-15T11:33:18.937+08:00,0.14212,0.218502,0.175,8.5145777e-06,2026-08-15T11:33:27.086+08:00,8.143,2.159118413925171
328,20,2026-08-15T11:33:33.239+08:00,0.14901,0.275694,0.186756,8.5145777e-06,2026-08-15T11:33:41.394+08:00,8.149,3.6401431560516357
329,20,2026-08-15T11:33:47.443+08:00,0.044747,0.097438,0.051339,8.5145777e-06,2026-08-15T11:33:55.584+08:00,8.135,1.5123023986816406
330,20,2026-08-15T11:34:01.690+08:00,0.07836,0.124187,0.039912,8.5145777e-06,2026-08-15T11:34:09.841+08:00,8.145,0.8104724884033203
331,20,2026-08-15T11:34:15.877+08:00,0.130643,0.245139,0.091667,8.5145777e-06,2026-08-15T11:34:24.030+08:00,8.148,1.419889211654663
332,20,2026-08-15T11:34:30.110+08:00,0.139877,0.286362,0.128086,8.5145777e-06,2026-08-15T11:34:38.245+08:00,8.13,0.9790313243865967
333,20,2026-08-15T11:34:44.383+08:00,0.098278,0.139423,0.05625,8.5145777e-06,2026-08-15T11:34:52.530+08:00,8.142,0.9463793039321899
334,20,2026-08-15T11:34:58.618+08:00,0.176629,0.345138,0.124167,8.5145777e-06,2026-08-15T11:35:06.773+08:00,8.149,1.7007484436035156
335,20,2026-08-15T11:35:12.819+08:00,0.163376,0.337995,0.141369,8.5145777e-06,2026-08-15T11:35:20.981+08:00,8.155,2.3479197025299072
336,20,2026-08-15T11:35:27.103+08:00,0.01979,0.098907,0.107476,8.5145777e-06,2026-08-15T11:35:35.269+08:00,8.16,1.6437386274337769
337,20,2026-08-15T11:35:41.314+08:00,0.067671,0.130315,0.090436,8.5145777e-06,2026-08-15T11:35:49.468+08:00,8.149,-0.2792505621910095
338,20,2026-08-15T11:35:55.629+08:00,0.150392,0.205966,0.125502,8.5145777e-06,2026-08-15T11:36:03.785+08:00,8.15,1.1389920711517334
339,20,2026-08-15T11:36:09.824+08:00,0.115201,0.122743,0.02963,8.5145777e-06,2026-08-15T11:36:17.974+08:00,8.145,0.732184648513794
340,20,2026-08-15T11:36:24.052+08:00,0.013696,0.134722,0.122396,8.5145777e-06,2026-08-15T11:36:32.209+08:00,8.152,1.1151237487792969
341,20,2026-08-15T11:36:38.259+08:00,0.024931,0.249999,0.183239,8.4294319e-06,2026-08-15T11:36:46.393+08:00,8.128,-1.5269737243652344
342,20,2026-08-15T11:36:52.493+08:00,0.019329,0.261087,0.15625,8.4294319e-06,2026-08-15T11:37:00.645+08:00,8.147,0.9045566320419312
343,20,2026-08-15T11:37:06.719+08:00,0.153522,0.228066,0.077381,8.4294319e-06,2026-08-15T11:37:14.841+08:00,8.098,-0.45434296131134033
344,20,2026-08-15T11:37:20.882+08:00,0.32419,0.343887,0.055556,8.4294319e-06,2026-08-15T11:37:29.030+08:00,8.142,1.2896357774734497
345,20,2026-08-15T11:37:35.098+08:00,0.194967,0.218128,0.0125,8.4294319e-06,2026-08-15T11:37:43.257+08:00,8.154,2.1636619567871094
